epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5
C(NCCCC)C,C(CC)(N(CC)CC)C,c1ccc(cc1)C(C(NC)C)O,C(C(C)NC)(c1ccccc1)O,C(C)N(CC)CC,c1cc(c(F)cc1)CN1CCCC1
c1cccc(c1)CN1CCCC1,c1cccc(c1)CN1CCCC1CO,C(C)C(N(CC)CC)C,C(C)CNCCC,C1C2C3N(CC(C3)C2)CCCC[N+]1(C)C2CCCC1,C1C2C3CCCCN3CC1C1CCCC[N+]1(C2)C
C1CCCCNC1,C(C)CCCN(CCC)CCC,N(C)(C)C(C)(C)C,C1N(Cc2ccccc2)CC1,C(N(CC)CC)C,C1CCN(Cc2ccc(F)cc2)C1
c1c(ccc(CN2CCCC2)cc1)F,C(CCCCCCC[N+](C)(C)C)CC[N+](C)(C)C,c1ccccc1C(O)C(NC)C,C1CCN(C1)Cc1cc(F)ccc1,c1ccc(c(C[N+](C)(C)Cc2ccccc2)c1)F,C(C(O)c1ccccc1)(C)NC
C(N(CC)CC)C,C1CCCN1Cc1ccccc1,C(C)(C)N(CC)CC,C(N(CC)CC)C,C(C)N(CC)CC,c1(n(c(C)[n+](c1)C)C)C
c1cc(ccc1)CN1CCCC1,C(O)C[N+](C)(C)C,C12CC3C4CCCC[N+]4(C)CC(C2CCCC1)C3,c1ccc(c(c1)F)CN1CCCC1,C(CCCC[n+]1c(C)n(cc1)C)CCCC[n+]1c(C)n(cc1)C,C1CCCC(N(C2CCCCC2)C)C1
C(C)CCCN(CCC)CCC,C(C)CN(CCC)CCC,C(C(NC)C(O)c1ccccc1)O,C(N(CC)CC)C,c1cccc(c1)CN1C(CO)CCC1,CN(C)c1ccc(F)cc1
CCCNCCC,C(C)(C)N(CC)C(C)C,C1(CO)N(CCC1)Cc1ccccc1,c1cc(ccc1)C(O)C(NC)C,C(C)CC[n+]1cn(C)cc1,C(CC)CNCCCC
C(C)N(CC)CC,N(CC)(CC)CC,C1CN2CCN1CC2,C12CC3CC(CC(C2)C3)([N+](C)(C)C)C1,C1CCCCN1,c1cc(ccc1)C(C(C)NC)O
C1CC[N+]2(C1CCCC2)Cc1ccccc1,c1cc(ccc1)CN1CCCC1CO,c1ccc(cc1)C(C(C)NC)O,C(C)CCNCCCC,C(C)C(NC(C)C)C,C1CCCC(N(C2CCCCC2)C)C1
c1ccccc1CN1CCCC1CO,c1cc(C(N(C)C)ccc1)O,C1CN(Cc2ccccc2)CCC1,c1ccc(cc1)CN1C(CCC1)CO,c1[n+](CCCC)cn(C)c1,C(NC)(C)C(N(C)C)=N
c1cccc(c1)Cn1cc[n+](c1C)C,C(C)CNCCC,c1cc(ccc1)CN1C(CCC1)CO,C1CCCN1Cc1ccccc1F,C(O)C(C(c1ccccc1)O)NC,c1cccc(c1)C(C(C)NC)O
c1cc(ccc1)CN1CCCC1,N(CC)(CC)CC,C1C(N(C2CCCCC2)C)CCCC1,C1CN(CCN2CCOCCOCCN(CCO1)CCOCCOCC2)C,C(C)CN(CCC)CCC,C(C)C(N(CC)CC)C
c1cccc(Cn2c[n+](c1)C)C,C(C)CCN(CCC)CCC,C(CC)N(CCC)CCC,C1CCCC(N(C)C2CCCCC2)C1,c1cc(ccc1)CN1C(CCC1)CO,C(CC)[n+]1c(C)n(c(C)c1)C
C1CN(C)CCN(CCCN(CCN(CCCN1C)C)C)C,c1cccc(c1)C(C(C)NC)O,C1CCC[N+]2(C)C1C1CC(C2)C2CCCCN2C1,c1ccc(cc1)C(C(C)NC)O,Cc1[n+](c(n(c1C)C)C)C,C1CCCC(N(C2CCCCC2)C)C1
C1CC(C)NCC(C)CC(NCC1)C,C1CCN(CCN(C)CCCN(CCN(C)CCN(CCN1C)C)C)C,c1[n+](C)c(n(C)c1C)C,c1cc(ccc1)CN1C(CO)CCC1,c1cccc(C[N+](Cc2ccccc2)(C)C)c1,c1cccc(c1)C(C(C)NC)O
C(CCCC[n+]1c(C)n(c(c1C)C)C)C,C1CC(N(C2CCCCC2)C)CC1,c1c(cccc1)CN1C(CCC1)CO,C(C)CNCCC,C(C)(N(C(C)C)CC)C,C1CC2C3CC(C4CCCCN4C3)C[N+]2(C)CC1
c1(ccc(C)cc1)Cn1c[n+](cc1)C,C(CNCC)C,C(C)CNCCC,c1ccccc1C(C(NC)C)O,C1CCC(CC1)N(C)C1CCCCC1,C1CCCC(N(C)C2CCCCC2)C1
C(C)N(CC)CC,C(C)CCCCCCCCCCCCCCCCCCC[N+](C)(C)C,c1ccc(cc1)CN1CCCC1,C1CCCN1Cc1ccccc1F,C(C)(C)N(C(C)C)CC,C(C(C)NC)(O)c1ccccc1
c1ccc(C(C)NC)cc1,C1CCCCC1N(C1CCCCC1)C,C1(CCCC(C1)N)N,C1CCCCC1N(C1CCCCC1)C,C1C(N(C2CCCCC2)C)CCCC1,c1ccc(c(c1)F)CN1CCCC1
C1CCCN1Cc1cccc(c1)CO,c1ccc(CN2CCCC2)cc1,C1CCC(CO)N(C1C)Cc1ccccc1,c1c[n+](c(C)n1C)CC,C1CN(Cc2ccccc2)C(C1)CO,C(CNCCC)C
C(NCC)C,C(C)CC[n+]1cn(cc1)C,C1C2CC3CC(C2)C[N+]2(CCCC3)C1,c1c(cccc1)C(O)C(C)NC,C(C[N+]1(Cc2ccccc2)CCCC1)c1ccccc1,C1CN(Cc2cccc(c2)F)CC1
C12CC3CC(CC(C2)C1)[N+](C)(C)C3,C(C)CN(CCC)CCC,C1C2CC3CC1CC(C2)([N+](C)(C)C)C3,C(C)CNCCC,c1c(C)n(C)c(C)[n+]1CCCC,C1NCCCC1
c1cccc(c1)CN1CCCC1,c1c(N(C)C)ccccc1,c1cc(ccc1)C[N+](Cc1ccccc1F)(C)C,C(c1ccccc1)(O)C(NC)C,C1CCC(N(C2CCCCC2)C)CC1,C(CC)CNCCCCC
C(C)CN(CC)CC,C(C)C[n+]1ccn(c1)C,C12CC3CC(C2)CC([N+]2(C)C)CC1C3,c1ccc(cc1)CN1CCCC1CO,C1CCCCC1N(C1CCCCC1)C,C1CCCCN1
C(C)CN(CC)CCC,c1cc(CN2C(CO)CCC2)ccc1,c1c(cccc1)CN1CCCC1,c1ccccc1C[N+]1(CCCC1)C,c1(ccccc1)C(O)C(NC)C,C(C)C1CCCN1Cc1ccccc1
C(CCC)CCCCCCCCCCCCCC[N+](CC)(CC)CC,c1cccc(c1)C(C(NC)C)O,C(N(CC)CC)C,C1CCCCN1,c1ccc(cc1)C[N+](C)(Cc1ccccc1)C,C(N(CCO)CCO)CO
C(N(CC)CC)C,c1c[n+](CCCC)cn1C,C1(CO)N(Cc2ccccc2)CCC1,C(C)[N+](CCC)(CCC)CCC,c1c(cccc1)CN1C(CO)CCC1,C1CC(CCC1)N(C1CCCCC1)C
C(C)N(CC)C,C(C)(N(C(C)C)C(C)C)C,c1(ccccc1F)CN1CCCC1,C(C)CNCCC,C(CCC)CCCC,C1CN(CCC1)Cc1cc(ccc1)F
C1CCCC[n+]2ccn(c2)C2CCCCCC2CCCCC2,C(C)CCCC[n+]1cn(C)cc1,C(C)C(N(CCO)CC)C,C1CN(Cc2ccccc2F)CC1,c1ccccc1C(O)C(C)NC,c1ccc(cc1F)C[N+](C)(Cc1ccc(F)cc1)C
C1CCC(N(C)CCNC(C)CCNC(CCN(CCN1C)C)C)C,C1C2CC3CC1CC(C2)(C3)[N+](C)(C)C,C(CC)N(CCC)CCC,C(CNCCC)C,c1cc(ccc1)C[N+](C)(C)Cc1ccccc1,C1C2CC3CC1(CC(C3)C2)[N+](C)(C)C
C1CCCC2C3CCCCC3CCCC2C1,C1CCCCC2C1[N+]1(CCCC1)CCCC2,C1C2C3CCCCN3CC(C3[N+](C)(C1)C)C2,C12CC3CC(CC(C3)C2)([N+](C)(C)C)C1,C1CCCCCC1[n+]1ccn(c1)C,[n+]1(cn(cc1)C)CCCC
C(C)CN(CC)CC,N(C)(C)C,c1cn(C)c([n+]1CCCC)C,OC1CCCN1Cc1ccccc1,C(N(CCO)CCO)CO,C1N(CCC1)Cc1ccc(F)cc1
C(C)N(CC(C)C)C,C(C)(N(CC)CC)C,c1[n+](CC)c(C)n(c1)C,N(C(C)C)(C(C)C)C(C)C,C1CCC(N(C2CCCCC2)C)CC1,C(N(CC)CC)C
C1NCCCN1Cc1ccccc1,C(C)C[n+]1cn(C)cc1,c1(ccccc1F)CN1CCCC1,c1(C)[n+](ccn1C)CC,c1cc(ccc1)CN1C(CO)CCC1,C1CC(CO)N(Cc2ccccc2)C1
c1(ccccc1)CN1CCCCC1,C(C)CNCCC,c1ccc(CN2CCCC2CO)cc1,c1ccc(C[N+](C)(C)Cc2ccccc2)cc1,c1c(CN2CCCC2)ccc(F)c1,c1ccc(C(O)C(NC)C)cc1
C1N(C)CCCN(C)CCN(CCN(C)CCN(C)CC1)C,C(N(C)CC)C,C(NC)(CC)C,c1ccc(cc1)C(O)C(C)NC,c1(ccccc1)CN1CCCC1,CN(CCO)CCO
c1c(cccc1)CN1CCCC1,C(N(CC)CC)C,C(C)C(NCC)CC,C(CN(CC)CC)C,C1C2CC3CC(CC1C3)([N+](C)(C)C)C2,C1C2CC3(CC1CC(C3)C2)[N+](C)(C)C
C(N(CC)CC)C,C(C)C[N+](CC)(CC)CC,c1c(F)c(F)c(cc1)CN1CCCC1,CN(C)CC,C1CCCCN1Cc1cccc(F)c1,C1CCCC(N(C1)C)C1CCCCC1
c1(C)[n+](ccn1C)CC,C12CC3CC(CC(C3)C1)([N+](C)(C)C)C2,C1CCC(N(C1)Cc1ccccc1)CO,c1cccc(C[N+]2(CCCC2)C)c1,n1(c([n+](cc1)CCCC)C)C,C1CCCC(N(C2CCCCC2)C)C1
CC1CCCN(Cc2ccccc2)CCC1,c1cc(CN2CCCC2)ccc1,C(CN(C)C)C(C)(C)C,C(C)CNCCC,c1cc(ccc1)CN1C(CO)CCC1,C(N(CC)CC)C
c1cc(ccc1)CN1CCCC1,C(C)CN(CC)CC,C(N(CC)CC)C,c1ccccc1C[N+]1(C)CCCC1CO,C1C2C3CC(C4CCCCN4C3)C[N+]2(C)CC1,C(C(NC)C)(O)c1ccccc1
c1cccc(c1)CN1CCCC1,C1C2C3CCCCN3CC(C2)C[N+]2(CCCC1)C,c1cc(CN2CCCC2CO)ccc1,c1(CN2CCCC2)ccccc1,C1CCCC(N(C)C2CCCCC2)C1,C1CCCC(N(C)C2CCCCC2)C1
C1CCCC2C1CC1CC2[N+]2(C)CC1CCCCC2,C1(N(CCCC1)Cc1ccccc1)CO,C(C)C[n+]1c(n(C)cc1)C,c1cc(F)c[n+]1CCCC,C1CCCC2[N+]1(C)CC1CC2CN2C1CCCC2,C12CC3CC(C2)CC(C3)(C1)[N+](C)(C)C
C1CCCN(C)CCN(CCN(CCN(CCCN1C)C)C)C,c1c(cccc1)CN1CCCC1CO,C(C)(C)N(C(C)C)CC,C(C)CNCCC,c1cc(C[N+](C)(C)C)cc(c1)ccc1,C1CCCCN1
C(CC)N(CC)CC,C1CN(CCN2CCOCCOCCOCCOCC2)CC1,C1CCCN1Cc1ccccc1F,C1CCC(N(C1)C)C1CCCCC1,c1cc(ccc1)CN1CCCC1CO,C(CC)C[n+]1cn(C)cc1
C(O)CN(CCO)CCO,C12CC3CC(C2)(c1ccccc1)CC(C3)C3,C(C)CNCCC,C1CCCCC1N(C1CCCCC1)C,C(C)NCC,C1CCCCC1N(C)C1CCCCC1
C1CCN(Cc2ccccc2)CC1,C1C(N(C)C2CCCCC2)CCCC1,C1CCC(N(C1)Cc1ccccc1)CO,c1cc(ccc1)CN1CCCC1,C1CC(CCC1)N(C)C1CCCCC1,c1ccccc1CN1C(CO)CCC1
c1c(cccc1)CN1CCCC1,c1cc(CN2C(CO)CCC2)ccc1,C(C(C)NC)c1ccccc1,c1ccccc1CN1CCCC1,[N+](Cc1cccc(c1)F)(C)(Cc1ccccc1F)C,C12C3CCCCN3CC(C3[N+](C)(C2)CCCC3)C1
C1CCN(Cc2ccccc2)C(C)CC1,C(C)[N+](CC)(CC)CC,c1c(cccc1)CN1CCCC1CO,C(C)CN(CCC)CCC,C([n+]1cn(C)cc1)CCCC,C1CN(Cc2cc(F)ccc2)CC1
C1CCN(Cc2ccccc2)C1,c1ccc(cc1)C(C(C)NC)O,C1CCCN(C1)Cc1ccccc1,n1(c(C)[n+](cc1)C)C,C(C)(N(C(C)C)CC)C,C1CCCCN1
c1ccccc1CN1CCCC1,c1ccc(CN2CCCC2CO)cc1,C1CN(Cc2ccccc2F)CC1,C(C)(NC(C)C)C,c1ccc(CN2CCCC2)cc1,C12CC3CC(CC(C3)(C2)[N+](C)(C)C)C1
c1c(cccc1)CN1CCCC1,C(c1ccccc1)[n+]1c(n(C)cc1)C,C(N(C(C)C)C)C,C(C)CNCCC,C(N(CCC)CCC)CC,CCCN(CCC)CCC
c1(ccc(C)cc1)Cn1cc[n+](c1)C,C(C)C[n+]1cn(C)cc1,C12CC3CC(C2)CC(C1)([N+](C)(C)C)C3,CN(CC)CC,C1CCCCC1N,C(C)CC[n+]1c(C)n(cc1)C
N(CCC)CCC,C12CC3CC(C2)CC(C3)([N+](C)(C)C)C1,C(N(CC)CC)C,C(N(CC)CC)C,c1(ccccc1)CN1C(CCC1)CO,c1ccccc1CN1CCCC1
c1cc(cc(c1)CN1CCCC1)CO,C(C)CN(CCC)CCC,C1CCCC(C1)N,C(C)(C)(N(C(C)C)C)C,C(N(CCC)CCC)CC,C1CCC(N(C)C2CCCCC2)CC1
Cn1c(C)[n+](CCC)cc1,c1(c(C)cccc1)C[n+]1c(C)n(c(C)c1C)C,c1(n(C)c(c([n+]1C)C)C)C,c1cc(CN2CCCC2)ccc1,C1CCCC2C3CC(C[N+]2(C)CC1)C1CCCCN1C3,C(CNCCC)C
C1CCCN1Cc1ccccc1,C(N(CC)CC)C,c1cc(ccc1)CN1CCCC1,C(C)C[n+]1c(n(cc1)C)C,C12CC3CC(CC(C2)C3)(C1)[N+](C)(C)C,C1CCCCCN1
C1CCCC(N(C)CCCNC(C)CCN1C)(C)C,c1(ccccc1)CN1CCCC1,C(C)(N(C(C)C)C)C,C1CC(N(C1)Cc1ccccc1)CO,C(C)CNCCC,C1CCCCCN1
c1c(cccc1)CN1CCCC1,C1(N(CCCC1)C)C1CCCCC1,C(C)(C)[n+]1ccn(C)c1,C1CC(N(C2CCCCC2)C)CC1,c1cc(CN2C(CO)CCC2)ccc1,C1CC(CCC1)N(C1CCCCC1)C
C1N(CCCN(CCN(CCCN(CCCN(CCN(CCN1C)C)C)C)C)C)C,C(C)(C)[n+]1c(n(cc1)C)C,C(CO)N(CCO)CCO,c1ccccc1CN1C(CCC1)CO,C(N(CC)CC)C,c1[n+](CCCC)cn(c1)C
Cc1n(C)cc[n+]1C,C(C)(N(CC)CC)C,C1C2C3CCCCN3CC(C3CCCC[N+]3(C2)C)C1,C1CCC(CC1)N(C1CCCCC1)C,c1ccc(C[N+](C)(C)Cc2ccccc2)cc1,C1CC(CCC1)N(C1CCCCC1)C
c1c(cccc1)CN1CCCC1,C(C)(N(CC)CC)C,C(C[N+](CCO)(CCO)CCO)O,c1c(cccc1)C[N+](C)(C)Cc1ccccc1,C(N(CCC)CCC)CC,[n+]1(CCCC)cn(cc1)C
C1CCC(N(C)CCNC(C)CCN(CC1)C)C,C1CC(N(C)CC1)C1CCCCC1,C(N(C(C)C)C)(O)C,C(C)CCCNCCCCC,c1cccc(c1)CN1C(CO)CCC1,c1ccc(cc1)C(O)C(C)NC
c1(ccccc1)CN1CCCC1,C12CC3CC(C1)CC(C3)([N+](C)(C)C)C2,N(CC)(CC)CC,C1CN(Cc2ccccc2)C1,C(C)CNCCC,C1CCC(N(C2CCCCC2)C)CC1
c1c(cccc1)CN1CCCCC1,CC(N(C(C)C)C(C)C)C,C(CC)[n+]1ccn(c1C)C,C1CCCC(C1)N(C1CCCCC1)C,C(CN(CCC)CCC)CC,c1cccc(CN2CCCC2)c1
C(CCN(C)C)c1ccccc1,C(C)C[n+]1c(C)n(cc1)C,c1ccc(cc1)C(C(NC)C)O,C(C)CN(CCC)CCC,C(N(CCO)CCO)CO,C1CCC(CC1)N(C1CCCCC1)C
C12CC3CC(CC(C2)C3)(C1)[N+](C)(C)C,C1C2CC3CC(CC(C3)C2)([N+](C)(C)C)C1,C1CCCC(N(C)C2CCCCC2)C1,c1ccc(C(O)C(C)NC)cc1,C1CC2N(CC3CC2C[N+]2(CC)CCCCC23)CC1,C1CCCCC1N(C1CCCCC1)C
C1CN(C)CCN(C)CCN(C)CCN(C)CCN(CCN1C)C,C(C)(N(CC)CC)C,C(CC)CCCCCC[n+]1ccn(C)c1C,C[N+](C)(C)CCO,c1c(cccc1)CN1CCCC1CO,C1CCCCN1
C1CCCN(C1)Cc1ccccc1,C1C2C3CCCCN3CC(C3)C[N+]2(C)C1,C12C3CCCCN3CC(C1)C1CCCC[N+]1(C2)C,C(CCC)CNCCCCC,CCN(CC)CC,c1c(cccc1)CN1C(CCC1)CO
C1CCCN(CCCN(CCCN(CCCCN2C)CCN1C)C)C,C(c1ccccc1)[N+](C)(Cc1ccccc1)C,C(C)(N(CC)C(C)C)C,C1CCC2C3CN4C(CCCC4)C(C3)C[N+]21C,c1ccc(CN(C(C)C(O)c2ccccc2)C)cc1,C1CCCCCN1
C1CCCN(CCN(CCCN(CCN(CC1)C)C)C)C,C(N(CC)CC)C,C(CO)N(CCO)CC,C1CCCC(C1)N(C1CCCCC1)C,c1c(cccc1)C[N+](Cc1ccccc1)(C)C,C(C)CNCCC
c1n(c[n+](c1)C)CCC,C(CC)N(CCC)CCC,C(CCN(CC)CC)C,c1n(c(C)[n+](c1)C)C,c1cc(ccc1)CN1CCCC1,C1C2C3CC(CN2CCC1)C1[N+](CCCC1)(C3)C
C(C)C[N+](CC)(CC)CC,C(C)(N(CC)C(C)C)C,c1c(c(ccc1)F)CN1CCCC1,C1CCC(CC1)N(C1CCCCC1)C,c1c(C[N+](C)(Cc2ccccc2)C)cccc1,C1CCC(CO)N1Cc1cccc(F)c1
c1c(CN2CCCC2CO)cccc1,C1CC(N(CC1)Cc1ccccc1)F,c1cc(ccc1)CN1CCCC1,c1cccc(c1)C(O)C(C)NC,C1CCC(CO)N1Cc1ccccc1,C1CCCC(N(C2CCCCC2)C)C1
C(C)N(C(C)C)C,c1(C)cc(C)[n+](C)cc1,c1(C)[n+](CCCC)ccn1C,C(C)C[n+]1ccn(C)c1,c1cc(cc(CN2CCCC2)c1)F,C1CN(C(CO)C1)Cc1ccccc1
C1N(CCCN(C)CCCN(CCN(CCCN1C)C)C)C,C(C)(NCC)C,c1cc(CN2CCCC2)ccc1,c1ccc(c(c1)F)C[n+]1c(C)n(cc1)C,N(CCC)CCC,C1CC(N(C2CCCCC2)C)CCC1
c1cc(ccc1)CN1CCCC1,C1CCCN1Cc1ccccc1,c1(ccccc1)C(C(NC)C)O,C[N+](C)(CCCCCC[N+](C)(C)C)C,c1cc(ccc1)CN1CCCC1CO,C(O)CN(CCO)CCO
C(CCC)NCCC,C1CCN(CC1)Cc1ccccc1,C1CC(N(C2CCCCC2)C)CC1,n1(c(C)c(C)[n+](c1C)C)C,c1c(cccc1)C[n+]1ccn(C)c1,C(CC[N+](C)(C)C)CCC[N+](C)(C)C
c1c(cc(cc1)CN1CCCC1)CO,c1cc(CN2CCCC2)ccc1,c1ccc(c(c1)C[n+]1ccn(c1C)C)C,c1ccccc1C(C(NC)C)O,C(C)CNCCC,C(N(CC)CC)C
c1ccccc1CN1CCCC1CO,C(C)(N(CC)C(C)C)C,C1N2C(CCC1)C1CC(C2)C2CCCC[N+]2(C)C1,C1CN(CCN2Cc3ccccc3)CC1CO2,C1(CO)OCCN1Cc1ccccc1,c1ccc(c(F)c1)CN1CCCC1
c1cc(ccc1)C(C(O)O)C[N+](C)(C)C,C(C)(C)N(CC)CC,C(C)(C)N(C(C)C)CC,C1(CCCCC1)N(C1CCCCC1)C,c1c(CN2CCCC2)c(ccc1)F,c1ccc(cc1)C(O)C(C)NC
C1C2CC3CC(CC(C3)C2)[N+](C)(C)C1,C1CCCN(C1)Cc1ccccc1,C1CCC(N(C1)Cc1ccccc1)CO,c1c[n+](cn1CC)CC,c1c(C[N+](C)(C)Cc2ccccc2)cccc1,c1ccc(C(C(C)NC)O)cc1
N1(CCCC1)Cc1ccccc1,C(C)CN(CCC)CCC,c1(CN2CCCC2)ccc(F)cc1,C(C)CNCCC,C1C(N(C2CCCCC2)C)CCCC1,C1(CCCCC1)N(C1CCCCC1)C
C(N(C)CC)C,C(CC)NCCC,C(c1ccccc1)(N(C)C)C,c1(cc(ccc1)F)C[N+](C)(Cc1cccc(F)c1)C,C(N(CC)CC)C,c1ccccc1CN1CCCC1
C1CCCN(C)CCN(C1)Cc1ccccc1,C1CC(N(C2CCCCC2)C)CC1,C1CCC(N(C2CCCCC2)C)C1,c1ccccc1CN1CCCC1,C(CCC)C[n+]1cn(cc1)C,C1C2C3CCCCN3CC1C1[N+](C2)(C)CCCC1
C1CN(CCC1)Cc1ccccc1,C(C)CCCCCCCCCCCC[N+](C)(C)C,C(C)CNCCC,C1CCC(N(C1)Cc1ccccc1)CO,c1cccc(c1)C[N+](C)(Cc1ccc(F)cc1)C,C12C3CC(C[N+]1(CCCC3)C)C1N(C2)CCCC1
C(CNCC)C,c1cccc(c1)CN1CCCC1CO,C12CC3CC(CC(C2)(C1)[N+](C)(C)C)C3,c1(F)ccc(cc1)CN1CCCC1,C(C)CN(CCC)CCC,C(C(NC)C)(O)c1ccccc1
C(NCC)C,C1CCC(C1)N(C1CCCCC1)C,N(CCC)(CCC)CCC,c1(ccccc1)C(O)C(C)NC,C(C)CCCCNCCCCC,c1cccc(c1)C(O)C(C)NC
C12CC3CC(CC(C2)C3)(C1)[N+](C)(C)C,C(C)CN(CCC)CCC,C1CN(CCN(CCN(C)CCN(C)CCN(C)CCN1C)C)C,c1cccc(c1)CN1CCCC1CO,C(C)CNCCC,C1CCC2[N+](CC3C4N(CCCC4)CC2C3)(C)CC1
C1N(C)CCN(C)CCN(C)CCN(CCN(C)CCN1C)C,C(N(CC)CC)C,c1c(ccc(F)c1)CN1CCCC1,c1ccc(cc1)CN1CCCC1,C(C(C)NC)(c1ccccc1)O,C(C(C)NC)(c1ccccc1)O
C1CC(N2CCCC2)Cc2ccccc21,C1(CCCCC1)N(C1CCCCC1)C,C1C2C3CCCCN3CC1C1CCCC[N+]1(C2)C,C(C)CNCCC,c1ccc(CN2CCCC2)c(F)c1,c1cc(ccc1F)CN1C(CO)CCC1
c1cccc(c1)C(NC)C,c1(C)ccccc1)CN1CCCC1,C(N(CC)CC)C,C(C)CCNCCCC,C(C)(N(CC)C(C)C)C,c1ccccc1C(C(C)NC)O
C1CCCCN1Cc1ccccc1,C12CC3CC(CC(C3)C2)(C1)[N+](C)(C)C,c1(F)cccc(c1)CN1CCCC1,c1(n(cc[n+]1C)C)C,C(CC)[n+]1c(C)n(cc1)C,C1C2CC3CC1CC(C2)(C3)[N+](C)(C)C
c1cccc(c1)CN1CCCC1,C1C(CCCC1)N(C1CCCCC1)C,N(C(C(O)c1ccccc1)C)(C)C,C12C3CCCCN3CC(C1)C1[N+](C2)(CCCC1)C,C(N(CC)CC)C,c1cccc(c1)C(C(NC)C)O
c1cccc(c1)CN1CCCC1,C([N+](CC)(CC)CC)C,CC(N(CC)CC)C,C(C(C(O)c1ccccc1)O)NC,c1ccc(cc1F)CN1C(CO)CCC1,C(c1ccccc1)N1CCCC1
c1c(C[N+]2(C)CCCC2)ccccc1,c1ccc(C(C(C)NC)O)cc1,C1(CCCN1Cc1ccccc1)O,c1(C)[n+](ccn1C)CC,c1c(CN2C(CO)CCC2)cccc1,C1CCC(N(C2CCCCC2)C)CC1
C1CCN(Cc2ccccc2)CC1,C(C)CN(CCC)CCC,OC(C(c1ccccc1)O)(C)C(O)C,CCCCC[n+]1c(C)ccn1C,C(C)CN(CCC)CCC,C(C)CNCCC
c1cc(ccc1)CN1CCCC1,C(C)CN(CCC)CCC,C[N+](C)(C)CCCC,N1(CCCC1)Cc1c(F)cccc1,c1cccc(CN2C(CO)CCC2)c1,c1cccc(C(C(C)NC)O)c1
C(CCC)N(CCC)CCC,C1C2C3CCCC[N+]3(C)CC(C2)CN2C1CCCC2,C(CNCCC)C,C(C)CN(CCC)CCC,C1(CO)N(Cc2ccccc2)CCC1,C1CCCCCN1
c1c(CN2CCCC2)ccccc1,C1CCCCN1,N(CC)(CC)CC,C1CCC(N(C1)Cc1ccccc1)CO,n1(C)c(C)[n+](CCCC)cc1,C1CCCCCN1
c1(ccccc1)CN1CCCC1,c1c(C)[n+](C)c(n1C)C,CCCCNCCC,C1C2C3CC(C4CCCC[N+]4(C)C3)CN2C1,c1cc(ccc1)CN1CCCC1CO,C1[N+](C)(CCC1)CCCCC[N+]1(CCCC1)C
C(C)C[N+](CC)(CC)CC,C12CC3CC(C2)(CC(C3)C1)[N+](C)(C)C,C(c1ccccc1)(C(NC)C)O,C(CC[n+]1c(n(C)cc1)C)CCCC[n+]1c(n(cc1)C)C,c1ccc(CN2CCCC2CO)cc1,C1CCCCCNC1
c1n(C)c([n+](c1C)C)C,C1CCCCC1N(C1CCCCC1)C,C(C)(N(C(C)C)C(C)C)C,C1CCC(N(C2CCCCC2)C)C1,C([n+]1cn(cc1)C)CCC,C(C)CNCCC
C1CN(Cc2ccccc2)CC1,c1cccc(c1)CN1CCCC1CO,C(C)CC[n+]1ccn(C)c1,Cc1[n+](C)cc(n1C)C,C(N(CC)CC)C,C(CC)C[n+]1ccn(c1)C
c1cccc(c1)C(NC)C,c1cc(ccc1)C[N+](C)(C)Cc1ccccc1,C1C2C3CC(C4CCCCN4C3)C[N+]2(C)CCC1,N(CC)(CC)CC,C(C)CN(CCC)CCC,c1ccc(CN2CCCC2)cc1F
c1ccc(c(c1)CN1CCCC1)Cc1ccccc1,C1CCC(N(C1)Cc1ccccc1)O,C(C(NC)C)C,c1cccc(c1)C(O)C(C)NC,c1(ccccc1)C[N+](Cc1ccccc1)(C)C,CCCNCCC
C1CCN(CCCN(CCCN(CCN(CC1)C)C)C)C,C(c1ccccc1)[N+]1(CCCC1)CO,C1CC(N(C2CCCCC2)C)CCC1,c1c(cccc1)CN1CCCC1,C(c1ccccc1)N1CCCC1,C(N(C(C(O)c1ccccc1)C)C)c1ccccc1
C1CC(N(Cc2ccccc2)CC1)O,C(O)C[N+](C)(C)C,C1N(CCN(CCN(C)CCN(CCN(C1)C)C)C)C,C(CCC)[n+]1ccn(C)c1C,c1ccc(cc1)C[n+]1ccn(c1C)C,C1CCCN(C1)C
c1cc(ccc1)CN1CCCC1,C(C)(C)[n+]1ccn(C)c1,C(N(CC)CCO)CO,C(C)C[n+]1ccn(C)c1,C(C)C[n+]1cn(cc1)C,c1cccc(CN2CCCC2)c1
C(CC)NCC,C1C2CC3(CC(C2)CC1C[N+]1(CC)CCCC3)C,c1c(cccc1)CN1CCCC1,c1cccc(C(O)C(C)NC)c1,c1cc(ccc1)C[n+]1c(n(cc1)C)C,CCN(CC)CC
C(CO)N(CCO)CCO,C1CCC(C[n+]2cn(cc2)C2CCCCC2)CC1,C(N(C(C)C)C)(C)C,C12C3N(CC(C4[N+](CCCC4)(C)C2CCC1)C3)C,C1CCC2C3C[N+]4(C)C(C(CN2CC1)C3)CCCC4,C1CCCC(N(C2CCCCC2)C)C1
c1c(cccc1)CN1CCCC1,C1CCC(CC1)N(C1CCCCC1)C,C(CC[n+]1c(C)n(cc1)C)CCCC,c1c(cccc1)C(C(NC)C)O,C(C)CNCCC,C1CCCN1Cc1cccc(F)c1
