origin: C1N(C)CCN(C)CCN(C)CCN(C)CCN(C)CCN(C)C1, cl: C1N(CCN(C)CCN(C)C1)C, target: C1N(C)CCN(C)CCN(C)C1
origin: C1(C)CCCC(C)[N+]1(CC)CC, cl: [N+]1(CC)(C)C(C)CCCC1C, target: C1[N+](C)(C)CC(C)CC1C
origin: C1(C)[N+](CC)(C)C(C)CCC1, cl: C1(C)C[N+](C)(C)CC(C1)C, target: [N+]1(C)(C)CC(C)CC(C)C1
origin: CC(N(CC)C(C)C)C, cl: C(C)[N+](CC)(CC)CC, target: [N+](CC)(CC)(CC)CC
origin: C1(C)C[N+](C)(C)CC(C)C1, cl: C1(C)C[N+](C)(CC(C1)C)C, target: C1C(C)C[N+](C)(C)CC1C
origin: C12CC3CC([N+](C)(C)C)(CC(C1)C3)C2, cl: C1C(C)[N+](C)(C(C)CC1)C, target: C1C(C)CC(C)C[N+]1(C)C
origin: CC1CC(C)C[N+](C)(C)C1, cl: C(C)[N+]1(CC)CC2C(C1)C1C3C[N+](CC3C2C=C1)(CC)CC, target: [P+](CC)(CC)(CC)CC
origin: C1(C)CCCC(C)[N+]1(CC)C, cl: C([P+](CC)(CC)CC)C, target: CC[P+](CC)(CC)CC
origin: C1C2CC3([N+](C)(C)C)CC1CC(C2)C3, cl: C(C)[N+](C)(C)C12CC3CC(CC(C3)C2)C1, target: CC[P+](CC)(CC)CC
origin: C[N+](C)(C12CC3CC(C1)CC(C2)C3)C, cl: C(C)[N+](C)(C)C12CC3CC(C2)CC(C3)C1, target: C(C)[P+](CC)(CC)CC
origin: C(C)(C)N(C(C)C)CC, cl: CC(N(C(C)C)CC)C, target: C(C)(N(CC)C(C)C)C
origin: C1CC2CCCCC2C[N+](C)(C)C1, cl: C1[C2C(CCCC2)CCC1, target: C1[C@H](C)C[C@H](C)C[NH2+]1
origin: C[N+]1(C)CC2C(CCCC2)CCC1, cl: C1C[N+](C2C(CCCC2)C1)(C)C, target: [C@H]1(C)CCC[C@@H](C)[NH2+]1
origin: C(C)N(CC)CC, cl: CC(C)N(CC)C(C)C, target: C(C)(C)N(CC)C(C)C
origin: C(C)N(C(C)C)C(C)C, cl: CC(N(CC)C(C)C)C, target: CC(N(C(C)C)CC)C
origin: C1CCCCC1N, cl: CC(C)N(CC)C(C)C, target: C(C)(N(C(C)C)CC)C
origin: C1CC2C(CC1)CCC[N+]2(C)C, cl: C1(C)CC(C[N+](C)(C)C1)C, target: C1(C)CC(C)C[N+](C)(C)C1
origin: C(C)(N(C(C)C)CC)C, cl: C(C)[N+](CC)(C)C, target: C([N+](CC)(CC)CC)C
origin: CC1CC(C)C[N+](C)(C)C1, cl: C(C)[N+](C)(C)CC, target: CC[N+](CC)(CC)CC
origin: C1CCCC(N)C1, cl: CCN(CC)CC, target: CC(N(C(C)C)CC)C
origin: CC1(C)NCCNC(C)CC(C)(C)NCCNC(C)C1, cl: CC(C)N(CC)C(C)C, target: CC(N(C(C)C)CC)C
origin: C[N+]1(C)CC(C)CC(C)C1, cl: C1C(C)(C)[N+](C(C)(C)CC1)(C)CC, target: CC1(C)CCCC(C)(C)[N+]1(CC)C
origin: CCCC[n+]1cn(C)cc1, cl: C(C)[N+](CC)(CC)CC, target: C(N(C(C)C)C(C)C)C
origin: CC1CCCC(C)[N+]1(C)CC, cl: C[C@1CCCC(C)[N+]1(C)C, target: [C@H]1(C)[N+](CC)(CC)[C@@H](C)CCC1
origin: C[N+]1(C)CC(C)CC(C)C1, cl: CC1CC(C[N+](C1)(C)C)C, target: CC1C[N+](C)(C)CC(C)C1
origin: C(C)[n+]1cn(C)cc1, cl: CC(N(CC)C(C)C)C, target: CC(C)N(CC)C(C)C
origin: CC(C)(C)N(C(C)C)C, cl: C(C)[N+](C)(C)CC, target: C(C)(N(CC)C(C)C)C
origin: C(C)(C)(C)N(C(C)C)C, cl: C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1, target: C[N+]1(C)CC(C)CC(C)C1
origin: C(N(CCO)CCO)CO, cl: CCN(CC)CC, target: CC(N(CC)C(C)C)C
origin: OCCN(CCO)CCO, cl: CC1CC(C[N+](C)(C)C1)C, target: C1C(C)C[N+](C)(C)CC1C
origin: CC1(C)CC(C)NCCNC(C)(C)CC(C)NCCN1, cl: CC[N+](CC)(CC)CC, target: CC[N+](CC)(CC)CC
origin: CC1(C)NCCNC(C)CC(C)(C)NCCNC(C)C1, cl: CC(C)N(CC)C(C)C, target: CC(N(C(C)C)CC)C
origin: C1CCCC(N2CCCCC2)C1, cl: CCN(CC)CC, target: N(C(C)C)(C(C)C)CC
origin: C1(C)CCCC(C)[NH2+]1, cl: [C@H2CCC(C)CC1CCC2C, target: C[C@@H]1C[NH2+]C[C@@H](C)C1
origin: C1C(C)[N+](C)(CC)C(C)CC1, cl: C1C[N+](CC)(CC)CC(C1)(C)C, target: [C@@H]1(C)CCC[C@H](C)[NH2+]1
origin: C1C(C)C[N+](C)(C)CC1C, cl: CC1[N+](C(C)CCC1)(C)C, target: CC1[N+](C)(C)C(C)CCC1
origin: C1CC(C)[N+](CC)(C)C(C)C1, cl: CC[N+]1(CC)C(C)CCCC1C, target: CC1[N+](CC)(CC)C(C)CCC1
origin: CC1CCCC(C)[N+]1(CC)C, cl: C[N+](C)(C)CCO, target: CC[N+]1(C)C(C)CCCC1C
origin: CC[n+]1ccn(C)c1, cl: c1n(C)c[n+](CC)c1, target: C(C)[n+]1cn(C)cc1
origin: C[N+]1(C)CC(C)CC(C)C1, cl: C1C(C)[N+](C(C)CC1)(C)C, target: C1C(C)CC(C)C[N+]1(C)C
origin: C(CNCCNCCNCCNCCN)N, cl: C(N)CCNCCNCCN, target: N(CCN)CCNCCN
origin: C(NCCN)CNCCN, cl: C(CNCCN)NCCN, target: C(NCCN)CCNCCN
origin: C1CCCCN1, cl: N1[C+](CC1)(C)CCCCC[N+]1(C)CCCC1, target: C1CNC(C)(C)C[C@H](C)NCCNC(C)(C)C[C@H](C)N1
origin: C1CCCCC1N, cl: N1CCN(CC1)C, target: N1C(C)(C)C[C@H](C)NCCNC(C)(C)C[C@H](C)NCC1
origin: C1CC(C)(C)[N+](CC)(C)C(C)(C)C1, cl: C[N+](C)(C12CC3CC(CC(C3)C1)C2)C, target: [C@H]1(C)C[C@@H](C)C[N+](C)(C)C1
origin: CC1(C)C2[N+](C)(C)CCCC1C2, cl: C1[N+](C)(CC(C)CC1C)C, target: C[N+]1(C)C[C@@H](C)C[C@H](C)C1
origin: C12CCCC1CCC[N+]2(C)C, cl: C1C(C)[N+](C)(C)C(CC1)C, target: C1C(C)CC(C)C[N+]1(C)C
origin: C1CC(C)(C)[N+](CC)(C)C(C)(C)C1, cl: [N+]1(C(C)CCCC1C)(C)C, target: C([N+]1(CC)C(C)CCCC1C)C
origin: C1(C)(C)C2CC1CCC[N+]2(CC)CC, cl: C1C2CC3CC1CC(C3)(C2)[N+](C)(C)C, target: C12CCCC(CCC1)[N+]2(C)C
origin: C1C(C)[N+](CC)(CC)C(C)CC1, cl: C([N+]1(CC)C(C)CCCC1C)C, target: CC1[N+](CC)(CC)C(C)CCC1
origin: C12CC(C(C)CC[N+]1(C)C)C2(C)C, cl: C1C([N+](C(C)(C)CC1)(CC)C)(C)C, target: C1C(C)CC(C)C[N+]1(C)C
origin: C1C(C)(C)[N+](C)(CC)C(C)(C)CC1, cl: CC[P+](CC)(CC)CC, target: [P+](CC)(CC)(CC)CC
origin: C1CCCC([N+](C)(C)CC)C1, cl: [N+]1(C)(C)CC(CC(C1)C)C, target: C[N+]1(C)C(C)CCCC1C
origin: C1C2CCCC([N+]2(C)CC)CC1, cl: CC1(C)[N+](CC)(C(C)(CCC1)C)C, target: C1(C)(C)CCCC(C)(C)[N+]1(C)CC
origin: C1[N+](C)(C)CC2C(CCCC2)C1, cl: C1(C)CC(C)C[N+](C)(C)C1, target: C1CCC(C)[N+](CC)(CC)C1C
origin: C1C2CC3CC(CC1C3)[N+](C)(C)C2, cl: C[N+]1(C)CCCC2C1CCCC2, target: C1(C)[N+](C)(C)C(C)CCC1
origin: C1C2CC3CC1CC([N+](C)(C)C2)C3, cl: C1C2CC3CC(CC1(C3)[N+](C)(C)C)C2, target: CC1(C)C2CC1[N+](C)(C)CCC2
origin: C12CC3CC([N+](C)(C)C)(CC(C1)C3)C2, cl: C1(C)[N+](C)(C)CCCC1C, target: C1[N+](C)(C)C2CC(C)(C)CC1(C)C2
origin: [N+]1(C)(C)CC(C)CC(C)C1, cl: C1CCC([N+](C)(C)C)CCC1, target: [N+]1(C)(C)CCCC2C(C)(C)C1C2
origin: C[N+]1(C)CC(C)CC(C)C1, cl: CC1CC(C[N+](C)(C)C1)C, target: CC1(C)C2CC1C(C)CC[N+]2(C)C
origin: C1CCCCC1N, cl: CC(N(CC)C(C)C)C, target: C(C)(C)N(C(C)C)CC
origin: C1C(C)(C)NCCNC(C)CC(C)(C)NCCNC1C, cl: CC(N(C(C)C)CC)C, target: C(C)(N(C(C)C)CC)C
origin: C1(C)(C)NCCNC(C)CC(C)(C)NCCNC(C)C1, cl: C(C)[N+](CC)(CC)CC, target: CC(N(C(C)C)CC)C
origin: c1n(CC)c[n+](C)c1, cl: C[n+]1ccn(c1)CC, target: c1[n+](C)ccn1CC
origin: C1CCCC(N2CCCCC2)C1, cl: C(C)[N+](CC)(C)C, target: CC(N(C(C)C)CC)C
origin: C1(C)(C)C2CC1[N+](C)(C)CCC2, cl: [P+](CCCC[N+](C)(C)C)(C)(C)C, target: C(C)[P+](CC)(CC)CC
origin: C1CC[N+](C)(C)C(CC)C1, cl: C[N+](C)(C12CC3CC(CC(C3)C2)C1)C, target: CC1CC(C)C[N+](C)(C)C1
origin: CC1(C)CCC[N+](C)(C(C)C)C1, cl: C[N+]1(C)CC(C)CC(C1)C, target: C1(CC)CCCC[N+]1(C)C
origin: C1C(C)[N+](C)(CC)C(C)CC1, cl: CC[N+]1(CC)CCCC(C)(C)C1, target: C1(C)[N+](C)(CC)C(C)CCC1
origin: C1C(C)CC(C)C[N+]1(CC)CC, cl: CC1CCCC(C)[N+]1(C)CC, target: CC1[N+](CC)(CC)C(C)CCC1
origin: C1C(C)(C)C[N+](C)(C)CC1, cl: C1C(C)[N+](C(C)CC1)(C)C, target: C1C(C)[N+]2(C(C)CC1)CCCC2
origin: C1(C)CCCC(C)[N+]1(CC)C, cl: C1[N+]2(C(CCCC2C)C)CC(C1)C, target: C1=CC(C)(C)C[N+](C)(C)CC1(C)C
origin: C(CCCCCC[N+](C)(C)C)CCC[N+](C)(C)C, cl: CC[N+](CC)(CC)CC, target: [N+](CC)(CC)(CC)CC
origin: C(C)[N+](CC)(CC)CC, cl: CC(C)N(C(C)C)CC, target: N(C(C)C)(C(C)C)CC
origin: C(C)(C)N(C(C)C)CC, cl: C(N(CC)CC)C, target: CC(N(CC)C(C)C)C
origin: C1CN(C)CCN(C)CCN1C, cl: N1(CCN(C)CCN(C)CC1)C, target: CN1CCN(C)CCN(C)CC1
origin: C1CCCC(N)C1, cl: N1(C)CCN(CC1)C, target: C1N(C)CCN(C)CCN(C)C1
origin: C1CCC2C(C[N+](C)(C)CCC2)C1, cl: C1CC2C(CCCC2)[N+](C)(C)CC1, target: C1C[C@H](C)[N+](C)(C)[C@H](C)C1
origin: C1CC2C(CCC[N+]2(C)C)CC1, cl: C[C@1CCCC([N+]1(C)C)C, target: C[N+]1(C)[C@H](C)CCC[C@@H]1C
origin: C12CC3CC(CC(C[N+]3(C)C)C1)C2, cl: C1CCC2C(CCC[N+]2(C)C)C1, target: C[C@H]1CCC[C@@H](C)[N+]1(C)C
origin: C[N+]1(C)CCCC2CCCCC21, cl: C1[C2C(CCCC2)CCC1, target: C1[C@@H](C)C[C@@H](C)C[N+]1(C)C
origin: CC1(C)CCC[N+](C)(CC)C1, cl: [C@@[N+]1(C)C2CCCC1CC2, target: C1[N+](C)(C)C[C@@H](C)C[C@H]1C
origin: C12[N+](C)(C)CCCC1CCCC2, cl: [C@@CCC(C)[N+]1(CCCC1)C, target: C[C@H]1C[N+](C)(C)C[C@@H](C)C1
origin: C1C2CC3CC1CC([N+](C)(C)C2)C3, cl: C([P+](CC)(CC)CC)C, target: CC[P+](CC)(CC)CC
origin: C1C(C)C[N+](C)(C)CC1C, cl: C[N+]1(C)CC(CC(C1)C)C, target: C1[N+](C)(C)CC(C)CC1C
origin: C[N+]1(C)CC(C)CC(C)C1, cl: C[N+]1(CC(CC(C1)C)C)C, target: CC1C[N+](C)(C)CC(C)C1
origin: C(C)(C)N(CC)C(C)C, cl: C(C)[N+](C)(C)CC, target: CC[N+](CC)(CC)CC
origin: C[N+]1(C)CCCC2CCCCC12, cl: C1(C)CC(C[N+](C)(C)C1)C, target: C1C(C)CC(C)C[N+]1(C)C
origin: C1(C)CC(C)C[N+](C)(C)C1, cl: [N+]1(C)(C)CC(C)CC(C1)C, target: C1(C)CC(C)C[N+](C)(C)C1
origin: C1(C)[N+](C)(CC)C(C)CCC1, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: C1(C)CC(C)C[N+](C)(C)C1, cl: C([P+](CC)(CC)CC)C, target: CC[P+](CC)(CC)CC
origin: C12CC3([N+](C)(C)C)CC(C1)CC(C2)C3, cl: C([P+](CC)(CC)CC)C, target: CC[P+](CC)(CC)CC
origin: C1C2CC3CC([N+](C)(C)C)(CC1C3)C2, cl: C(C)[N+]1(CC2C3C4C[N+](CC4C(C2C1)C=C3)(CC)CC)CC, target: CC[P+](CC)(CC)CC
origin: C1CCCCN1, cl: C(C)(C)N(CC)C(C)C, target: C(C)N(C(C)C)C(C)C
origin: C1C2CC3CC1C[N+](C)(C)C(C2)C3, cl: [C@H2CCCCCCCCCCC[N+](C)(C)C2, target: C1[C@H](C)C[C@H](C)C[NH2+]1
origin: C1C2CC3CC1CC([N+](C)(C)C2)C3, cl: [NH2+]1C(CCCC1)CC2, target: C[C@H]1[NH2+][C@@H](C)CCC1
origin: C1CCCC(N)C1, cl: C(N(C)C)CCCCCN(C)C, target: CC(N(CC)C(C)C)C
origin: C(CN(CCO)CCO)O, cl: CC(N(CC)C(C)C)C, target: CC(N(CC)C(C)C)C
origin: C(CCCCCCCCCCCC)CCC[N+](C)(C)C, cl: C(C)CN(CCC)CCC, target: C(C)N(C(C)C)C(C)C
origin: C1CC2CCCCC2[N+](C)(C)C1, cl: C1[N+](C)(C)C2CC3CC1CC(C3)C2, target: CC1C[N+](C)(C)CC(C)C1
origin: C(N(C(C)C)C(C)C)C, cl: CC[N+]1(CC(C)CC(C)C1)C, target: C([N+](CC)(CC)CC)C
origin: C(C)(C)N(CC)C(C)C, cl: CC[N+](CC)(CC)CC, target: CC[N+](CC)(CC)CC
origin: CCN(CC)CC, cl: C(C)[N+](C)(C)C, target: CC(N(C(C)C)CC)C
origin: C1CCCCC1N, cl: CC(N(CC)C(C)C)C, target: CC(N(CC)C(C)C)C
origin: C1CCC(C)(C)[N+](C)(CC)C1(C)C, cl: CC1(C)C2CCC[N+](C)(C)C1C2, target: C[N+]1(CC)C(C)(C)CCCC1(C)C
origin: C1CC[N+](CCCCC[N+]2(C)CCCC2)(C)C1, cl: CC(C)N(CC)C(C)C, target: CC(N(C(C)C)CC)C
origin: C1(C)[N+](CC)(C)C(C)CCC1, cl: [N+]1(C)(CC(C)CC(C1)C)C, target: C1CC[C@H](C)[N+](CC)(CC)[C@@H]1C
origin: [N+]1(C)(C)CC(C)CC(C)C1, cl: C1C(C)[N+](C(C)CC1)(C)C, target: C1C(C)C[N+](C)(C)CC1C
origin: C(C)(C)N(CC)C(C)C, cl: CC(N(CC)C(C)C)C, target: N(CC)(C(C)C)C(C)C
origin: C(C)N(C(C)C)C(C)C, cl: CC(N(C(C)C)CC)C, target: N(C(C)C)(CC)C(C)C
origin: C(C)(C)(C)N(C(C)C)C, cl: C1C(N)CCCC1, target: CC1CC(C)C[N+](C)(C)C1
origin: C1CCC(N)CC1, cl: C(C)[N+](CC)(CC)CC, target: CCN(C(C)C)C(C)C
origin: C1CCC(N)CC1, cl: [N+]1(CCCCC[N+]2(C)CCCC2)(C)CCCC1, target: CC1C[N+](C)(C)CC(C)C1
origin: C[n+]1ccn(C)c1, cl: CC[N+](CC)(CC)CC, target: C([N+](CC)(CC)CC)C
origin: C1C(C)(C)NCCNC(C)CC(C)(C)NCCNC1C, cl: CC(N(C(C)C)CC)C, target: CCN(C(C)C)C(C)C
origin: C1CCCC(C)(C)N1C, cl: N(C(C)C)(CC)C(C)C, target: CC(C)N(C(C)C)CC
origin: C1CCC(C)[N+](C)(CC)C1, cl: C[C@1CCCC([N+]1(CC)CC)C, target: C1[C@@H](C)C[C@H](C)C[NH2+]1
origin: C1(C)CCCC(C)[N+]1(CC)C, cl: C1[C+](CC)(CC)CCCC1C, target: C1CC[C@H](C)[NH2+][C@@H]1C
origin: C1CCC(C)[N+](CC)(C)C1C, cl: C1(C)[N+](CC)(C(CCC1)C)CC, target: CC1[N+](C)(C)C(C)CCC1
origin: C1(C)C[N+](C)(C)CC(C)C1, cl: CC[N+]1(CC)CC2C(C3C4C[N+](CC4C2C=C3)(CC)CC)C1, target: CC[N+]1(CC)C(C)CCCC1C
origin: C1C(C)C[N+](C)(C)CC1C, cl: [N+]1(CC)(CC)CC(C)CC(C1)C, target: CC[N+]1(C)C(C)CCCC1C
origin: C(C)(C)N(CC)C(C)C, cl: c1cn(C)c[n+]1CC, target: Cn1cc[n+](CC)c1
origin: C1C(C)C[N+](C)(C)CC1C, cl: CC1CC(C[N+](C)(C)C1)C, target: C1C(C)C[N+](C)(C)CC1C
origin: C(CNCCN)NCCNCCN, cl: C(CNCCN)NCCNCCN, target: C(CNCCNCCN)N
origin: C1CCC(N)CC1, cl: C(N)CCNCCNCCNCCN, target: N(CCCNCCN)CCN
origin: C(C)[n+]1cn(C)cc1, cl: CC1(C)CC(NCCNC(C)(C)CC(NCCN1)C)C, target: C1C(C)(C)NCCN[C@@H](C)CC(C)(C)NCCN[C@H]1C
origin: C1CC(C)(C)NCCNC(C)CC(C)(C)N1C, cl: CC1(C)NCCNC(CC(C)(NCCNC(C)C1)C)C, target: C[C@H]1CC(C)(C)NCCN[C@@H](C)CC(C)(C)NCCN1
origin: C1C2C(C)(C)C1[N+](C)(C)CCC2C, cl: C[N+]1(C)CC(CC(C1)C)C, target: C[N+]1(C)C[C@H](C)C[C@H](C)C1
origin: C1C(C)C[N+](C)(C)CC1C, cl: C[N+](C)(C12CC3CC(C1)CC(C2)C3)C, target: [C@@H]1(C)C[N+](C)(C)C[C@@H](C)C1
origin: C[N+]1(C)CCCC2CCCCC12, cl: C[N+]1(C)CCCC2C1CCC2, target: C1C(C)CC(C)C[N+]1(C)C
origin: C1C(C)C[N+](C)(C)CC1C, cl: C1CCC([N+](C)(C1C)C)C, target: C(C)[N+]1(CC)C(C)CCCC1C
origin: CC1(C)C2CCC[N+](C)(C)C1C2, cl: C12CC3CC(CC([N+](C)(C)C)(C3)C2)C1, target: C1CC2[N+](C)(C)C(C1)CCC2
origin: C1CCC(C)[N+](C)(CC)C1C, cl: C([N+]1(CC)C(CCCC1C)C)C, target: CC[N+]1(CC)C(C)CCCC1C
origin: C1(C)CC(C)C[N+](C)(C)C1, cl: C1C(C)(C)[N+](C)(C(C)(C)CC1)CC, target: C1(C)CC(C)C[N+](C)(C)C1
origin: CC1(C)C2CCC[N+](C)(C)C1C2, cl: C([P+](CC)(CC)CC)C, target: [P+](CC)(CC)(CC)CC
origin: [N+]1(C)(C)CC(C)CC(C)C1, cl: CC1[N+](C)(CC)C(CCC1)C, target: C[N+]1(C)C(C)CCCC1C
origin: C1C(C)C[N+](C)(C)CC1C, cl: CC[N+]1(CC)CC2C(C1)C1C=CC2C2C1C[N+](C2)(CC)CC, target: C(C)[N+]1(C)C(C)(C)CCCC1(C)C
origin: C1CCC2[N+](C)(C)CCCC12, cl: CC1CC(C[N+](C)(C)C1)C, target: C1(C)CCCC(C)[N+]1(CC)CC
origin: C1C2CC3CC(CC1C3)C[N+]2(C)C, cl: C1(C)(C)CC2(C)C[N+](C)(C)C(C1)C2, target: CC1CCCC(C)[N+]1(C)C
origin: C1C2CC3([N+](C)(C)C)CC1CC(C3)C2, cl: C12CC3CC(CC([N+](C)(C)C)(C3)C2)C1, target: CC1(C)C2CC1[N+](C)(C)CCC2
origin: C12CC3CC(CC([N+](C)(C)C)(C3)C1)C2, cl: CC1(C)CC2CC(C1)(C[N+]2(C)C)C, target: C[N+]1(C)C2CC(C)(C1)CC(C)(C)C2
origin: C[N+]1(C)CC(C)CC(C)C1, cl: CC1(C)C2CC1C(CC[N+]2(C)C)C, target: CC1(C)C2[N+](C)(C)CCCC1C2
origin: C[N+]1(C)CC(C)CC(C)C1, cl: C1(CCCCC1)[N+](C)(C)C, target: C1C(C)C2CC(C2(C)C)[N+](C)(C)C1
origin: CC1(C)NCCNC(C)CC(C)(C)NCCNC(C)C1, cl: N(CC)(CC)CC, target: N(C(C)C)(C(C)C)CC
origin: C1(C)(C)CC(C)NCCNC(C)(C)CC(C)NCCN1, cl: C(C)(N(CC)C(C)C)C, target: C(N(C(C)C)C(C)C)C
origin: C1CCC(N2CCCCC2)CC1, cl: C(C)(C)N(C(C)C)CC, target: C(N(C(C)C)C(C)C)C
origin: C([n+]1cn(C)cc1)C, cl: n1(C)c[n+](cc1)CC, target: [n+]1(C)cn(CC)cc1
origin: C1CCCCC1N, cl: C(N(CC)C(C)C)(C)C, target: CC(C)N(C(C)C)CC
origin: C1C2CC3([N+](C)(C)C)CC(CC1C3)C2, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: C1CC[N+](C)(CC)C(C)C1, cl: [N+]1(CC)(CC)CC(C)CC(C)C1, target: C1C(C)CC(C)C[N+]1(C)C
origin: C1CCC(C)[N+](CC)(C)C1C, cl: C1[N+]2(CC(C)CC(C2)C)CC(C)C1, target: [N+]1(C)(C)CCCCC1CC
origin: C([N+]1(C)C(C)CCCC1C)C, cl: C1CCC(C)C[N+]1(C)CC, target: CC1[N+](CC)(C)C(C)CCC1
origin: C1C(C)C[N+](CC)(CC)CC1, cl: C1CC([N+](C(C)C1)(C)CC)C, target: C1CCC(C)[N+](CC)(CC)C1C
origin: C(C)[N+]1(CC)CC(C)CCC1, cl: C1CC[N+]2(CC(C)CC(C)C2)C1C, target: C1C[N+]2(CC1)C(C)CCCC2C
origin: C1(C)(C)CCC[N+](C)(C(C)C)C1, cl: C1(C)[N+](C(CCC1)C)(C)CC, target: C1[N+](C)(C)CC(C)(C)C=CC1(C)C
origin: C(C)(C)N(CC)C(C)C, cl: C(C)[N+](CC)(CC)CC, target: CC[N+](CC)(CC)CC
origin: C(C)N(CCO)CC, cl: C(C)[N+](C)(C)CC, target: C(C)N(C(C)C)C(C)C
origin: C(C)[N+](CC)(CC)CC, cl: C(N(C)C)(C)C, target: CC(C)N(CC)C(C)C
origin: C(CCC[N+]1(C)CCCC1)C[N+]1(C)CCCC1, cl: CN1CCN(C)CCN(C)CC1, target: C1N(C)CCN(C)CCN(C)C1
origin: C1CCC(N2CCCCC2)CC1, cl: N1(C)CCN(C)CC1, target: N1(C)CCN(C)CCN(C)CC1
origin: C12CC3CC(CC([N+](C)(C)C1)C3)C2, cl: [C@H2CCCCCCCCCCCCC[N+](C2)(C)C, target: C[N+]1(C)[C@@H](C)CCC[C@H]1C
origin: C1C2CC3CC1CC(C2)C[N+]3(C)C, cl: [C@@CCC([N+](C)(C)C)CC, target: C1[C@@H](C)[N+](C)(C)[C@@H](C)CC1
origin: C1C2CC3CC(CC1C3)[N+](C)(C)C2, cl: [N+]1(C)(C)CC(CC(C)C1)C, target: C[C@H]1CCC[C@@H](C)[N+]1(C)C
origin: C1(C)CCCC(C)[N+]1(C)C, cl: C[N+]1(C)CC2C(C1)C1C=CC2CC1, target: C1[N+](C)(C)C[C@@H](C)C[C@H]1C
origin: C1C2CC3CC1CC([N+](C)(C)C)(C2)C3, cl: C[C@1CCCC(C)[N+]1(C)C, target: [N+]1(C)(C)C[C@H](C)C[C@H](C)C1
origin: C1C2CC3CC1CC([N+](C)(C)C2)C3, cl: C1[CC2CCCC2CCC1, target: C1[C@H](C)C[C@H](C)C[N+]1(C)C
origin: C1C2CCCC2CCC[N+](C)(C)C1, cl: C([P+](CC)(CC)CC)CCCC[N+](CC)(CC)CC, target: C(C)[P+](CC)(CC)CC
origin: C1(C)(C)C2CC1CCC[N+]2(CC)CC, cl: C1(C)CC(C[N+](C)(C)C1)C, target: [N+]1(C)(C)CC(C)CC(C)C1
origin: C[N+]1(C)CC(C)CC(C)C1, cl: C1C(C)[N+](C(C)CC1)(C)C, target: CC1C[N+](C)(C)CC(C)C1
origin: C1C(C)C[N+](C)(C)CC1C, cl: CC[N+](CC)(CC)CC, target: C([N+](CC)(CC)CC)C
origin: C12CCC[N+](C)(C)C(C1(C)C)C2, cl: C[N+]1(CC)CC(C)CC(C)C1, target: C1[N+](C)(C)CC(C)CC1C
origin: C1C(C)C[N+](C)(C)CC1C, cl: C1(C)CC(C[N+](C)(C)C1)C, target: C1C(C)C[N+](C)(C)CC1C
origin: C1C(C)C[N+](C)(C)CC1C, cl: C(C)[N+]1(C(C)CCCC1C)CC, target: C(C)[P+](CC)(CC)CC
origin: C1C(C)[N+](C)(CC)C(C)CC1, cl: C([P+](CC)(CC)CC)C, target: C([P+](CC)(CC)CC)C
origin: C1C2CC3CC1CC([N+](C)(C)C)(C2)C3, cl: CC[P+](CC)(CC)CC, target: [P+](CC)(CC)(CC)CC
origin: C1C2CC3([N+](C)(C)C)CC1CC(C2)C3, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: C1CCCCC1N, cl: N(C(C)C)(CC)C(C)C, target: CC(N(CC)C(C)C)C
origin: C12CC3CC(CC([N+](C)(C)C)(C3)C1)C2, cl: [C@@CC(C)CCC(C)[N+](C)(C)C, target: [NH2+]1C[C@H](C)C[C@H](C)C1
origin: C1C2C(CCCC2)[N+](C)(C)CC1, cl: C1[C2CCCCC2CCC1, target: C1CC[C@H](C)[NH2+][C@@H]1C
origin: C(CC[N+](C)(C)C)CCCCCCCCCCC, cl: C(C)[N+](CC)(CC)CC, target: CC(N(CC)C(C)C)C
origin: C(N(CCO)CCO)CO, cl: CCN(CC)CC, target: CC(C)N(CC)C(C)C
origin: C(C)[N+](CC)(CC)CC, cl: N(C(C)C)(CC)C(C)C, target: C(N(C(C)C)C(C)C)C
origin: C1C2CC3CC(C2)CC1([N+](C)(C)C)C3, cl: C[N+]1(C)CCC2CCCC2CC1, target: C1(C)C[N+](C)(C)CC(C)C1
origin: CC[n+]1ccn(C)c1, cl: CC[N+](CC)(CC)CC, target: CC[N+](CC)(CC)CC
origin: C(C)(C)N(CC)C(C)C, cl: [N+]1(CCCCC[N+]2(C)CCCC2)(CCCC1)C, target: [N+](CC)(CC)(CC)CC
origin: C1CNC(C)(C)CC(C)NCCNC(C)(C)CC(C)N1, cl: CC(C)N(CC)C(C)C, target: C(C)N(C(C)C)C(C)C
origin: C1CN(C2CCCCC2)CCN1, cl: C(C)[N+](C)(CC)C, target: N(C(C)C)(C(C)C)CC
origin: C1C(C)(C)[N+](CC)(C)C(C)(C)CC1, cl: C([N+]1(CC)C2C(C)C(C2)CCC1)C, target: C1CCC(C)(C)[N+](CC)(C)C1(C)C
origin: C1(C)C[N+](C)(C)CC(C)C1, cl: C(C)[N+](CC)(C)C, target: CCN(C(C)C)C(C)C
origin: CC1CC(C)C[N+](C)(C)C1, cl: C1[C+](CC)(CC)CC2C3C4C(C[N+](C4)(CC)CC)C(C=C3)C12, target: C1C[C@@H](C)[N+](CC)(CC)[C@@H](C)C1
