origin: C1N(C)CCN(C)CC2, cl: C1CN(C)CCN(C)CCN(CCN(CCN(CCN1C)C)C)C)C, target: C1N(C)CCN(C)CCN(C)C1
origin: C1C2CCCC(C)C2CC2CCC(C)C3, cl: C1C2CCCC(CC1)[N+]2(C)CC, target: C1C2CCCC(CC1)[N+]2(C)C
origin: C1(C)CCCC[N+]1(C)CCCCC1, cl: C1(C)CCCC([N+]1(CC)CC)C, target: C1(C)CCCC(C)[N+]1(CC)CC
origin: CC1CC(C)CCN(C)CCCCC1, cl: C1[N+](C)(CC2C1C1C=CC2C2C1C[N+](CC)(CC)C2)CC, target: CC1CC(C)C[N+](C)(C)C1
origin: CC[P+](CC(C)CCCCC2)cccc1, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: [N+]1(C)(C)CC(C1)CCCC2, cl: CC1[N+](C)(C)C(C)CCC1, target: [N+]1(C)(C)C(C)CCCC1C
origin: CC1(C)[N+](C)(C)CC1CC2C1, cl: CC1(C)[N+](CC)(C)C(C)(CCC1)C, target: CC1(C)[N+](CC)(C)C(C)(C)CCC1
origin: C([N+]1(C)CCCCCC2)CCCC1, cl: CC1CCCC(C)[N+]1(CC)CC, target: C([N+]1(CC)C(C)CCCC1C)C
origin: CC1CCCC(C)C1CC2CCCCC1C, cl: C1CCC(C)[N+](C)(C1)C, target: CC1CCCC(C)[N+]1(C)C
origin: C12C(C)(C)CC(C)(C)C1, cl: CC1(C)C2CC1[N+](CCC2C)(C)C, target: C12C(C)(C)C([N+](C)(C)CCC1)C2
origin: C12(C)CC(CC2)CC1CCCCC1, cl: C1C(C)(C)C2CCC1(C[N+](C)(C2)C)C, target: C12(C)CC(C)(C)CC([N+](C)(C)C1)C2
origin: C12CCC[N+](C)(C)CC2C(C)CCCC1C, cl: CC1(C)C2C(C)(C(C2)CC1[N+](C)(C)C)C, target: C12CCC[N+](C)(C)C(C1)C2(C)C
origin: C1C[N+](C)(C)CCCC1C2, cl: C1(C)(C)C2CCC1(C)C[N+](C)(C)C2, target: C1C[N+](C)(C)C2C(C)(C)C(C2)C1C
origin: CCN(C(C)CC)(CC)CCCC1, cl: CC(C)N(CC)C(C)C, target: CCN(C(C)C)C(C)C
origin: C(C)(C)N(CCCCCC[N+]1(C)CCCC2)CC, cl: C(C)(N(CC)C(C)C)C, target: C(C)(C)N(CC)C(C)C
origin: C(N(CC)C(C)CCCC3)CCC1, cl: CC(N(C(C)C)CC)C, target: C(N(CC)C(C)C)(C)C
origin: n1(CC)c[n+](CCCCCCCCCCCCCCC[n+](C)ccc1, cl: C[n+]1cn(C)c(c1)C, target: n1(CC)c[n+](C)cc1
origin: CC(C)N(CC)CCCCC1, cl: C(N(C(C)C)C(C)C)C, target: CC(C)N(CC)C(C)C
origin: C([P+](CC)(C)C)CCCC1, cl: C([P+](CC)(CC)CC)C, target: C([P+](CC)(CC)CC)C
origin: C[N+]1(C)(C)CCCC2, cl: C1(C)C[N+](C)(CC(C1)C)C, target: C[N+]1(C)CC(C)CC(C)C1
origin: C1CCC[N+](C)(C)CCCC1, cl: C(C)C1CCCC[N+]1(CC)C, target: C1CCC[N+](C)(C)C1CC
origin: C1CCC(C)[N+](CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C)CCCC(C)CCCC1, cl: CC[N+]1(CC)CC(C)CC(C1)C, target: C1CCC(C)[N+](C)(CC)C1C
origin: C1CCC(C)[N+]1(C)CCCCC1, cl: C1(C)[N+](C)(CCCC1)C, target: C1CCC(C)[N+](CC)(CC)C1C
origin: C1(C)CCCCC2C[N+]1(C)CCCCC2, cl: CC1CCCC(C)[N+]1(C)CC, target: C1(C)CCCC(C)[N+]12CCCC2
origin: C[N+]1(C)CCCC1C2CCCCC1, cl: CC1(C)C[N+](CCC1)(CC)CC, target: C[N+]1(C)CC(C)(C)C=CC(C)(C)C1
origin: C(C)[N+](CC)(CC)CCC2, cl: C(C)[N+](CC)(C)C, target: C(C)[N+](CC)(CC)CC
origin: C(N(C(C)C)CC2)CCCC1, cl: C(C)(C)N(CC)C(C)C, target: C(N(C(C)C)CC)(C)C
origin: CCN(C(C)C)CC1, cl: CC(N(C(C)C)CC)C, target: CCN(C(C)C)C(C)C
origin: N1(C)CCN(C)CCCC2, cl: CN1CCN(C)CCN(CCN(CCN(CCN(C)CC1)C)C)C)C, target: N1(C)CCN(C)CCN(C)CC1
origin: C1N(C)CCN(C)CCCN(C)CCCC1, cl: C1CN(C)CCN(CCCN(CCN(C1)C)C)C, target: C1N(C)CCN(C)CCN(C)C1
origin: [N+]1(C)(C)CCCCC2C[N+](CC)(CC)CCCC2, cl: C[N+]1(C)CC(C)CC(C1)C, target: [N+]1(C)(C)[C@H](C)CCC[C@@H]1C
origin: [N+]1(C)(C)CCCC1C2CCCC1, cl: C[C@H]1[N+](CC)(CC)C(CC1)C, target: [N+]1(C)(C)[C@@H](C)CCC[C@H]1C
origin: C[N+]1(C)CCCC(C)CC1, cl: [N+]1(C)(CCCC2C(C)(C1C2)C)C, target: C[N+]1(C)[C@H](C)CCC[C@@H]1C
origin: [C@@H]1(C)CCCC2CC(C)(C)CC1, cl: C1[N+](C)(CC(CC1C)C)C, target: [C@@H]1(C)C[N+](C)(C)C[C@H](C)C1
origin: C[C@H]1C[N+](C)(CCCCCCCC2)CCCC1, cl: C1[N+](C)(C(CCC1)C)C, target: C[C@H]1C[N+](C)(C)C[C@@H](C)C1
origin: C1[C@H](C)(C)C(C)CC2C2CCCC1, cl: C[C@H]1C[N+](C)(CC1C)C, target: C1[C@H](C)C[N+](C)(C)C[C@@H]1C
origin: CC[P+](CCCCCCCCCCCCCCCC[N+](C)(C)C1, cl: C(C)[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: C1C(C)CC(C)[N+]1(CCCCCCCC2)CCCC1, cl: C1C(C)CC(C[N+]1(CC)CC)C, target: C1C(C)CC(C)C[N+]1(C)C
origin: CC1C[N+](C)(CCCCCC1)CCCC1, cl: C[N+]1(C)CC(C)CC(C)C1, target: CC1C[N+](C)(C)CC(C)C1
origin: C(C)[N+](C)(C)CCCC(C)(C)C, cl: CC[N+](CC)(CC)CC, target: C(C)[N+](CC)(CC)CC
origin: CC1C[N+](C)(C)CCCC2C1, cl: CC1CC(C)C[N+](C)(C)C1, target: CC1C[N+](C)(C)CC(C)C1
origin: C1C(C)CC(C)C(C1)CC2, cl: C1(C)CC(C)C[N+](C)(C)C1, target: C1C(C)CC(C)C[N+]1(C)C
origin: C([P+](CC)(C)CC)CCCCCCC1, cl: CC[P+](CC)(CC)CC, target: C([P+](CC)(CC)CC)C
origin: C([P+](CCCCCCCC)CCCCCCCCCCCCCCCCc1ccccc2)C1, cl: CC[P+](CC)(C)C, target: C([P+](CC)(CC)CC)C
origin: C(C)[P+](C)(CCCCCC2ccccc2)C1, cl: CC[P+](CC)(C)C, target: C(C)[P+](CC)(CC)CC
origin: CC[P+](CC)(C)CCC1, cl: [P+](CC)(CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: CC(C)N(C(C)C)C1, cl: C(N(CC)C(C)C)(C)C, target: CC(C)N(C(C)C)CC
origin: C1[C@H](CC(C)CC2)CCCCCCCCCCCCC2, cl: C1[NH2+]C(CC(C1)(C)C)CC2, target: C1[C@H](C)C[NH2+]C[C@@H]1C
origin: [NH2+]1[C+](C)(C)CCC1C1CCCCC1, cl: C1[C@H](CCCCC1)CCC[N+]1(CCCC1)C, target: [NH2+]1[C@@H](C)CCC[C@H]1C
origin: C(C)(C)N(C)CCCC1, cl: CC(N(CC)C(C)C)C, target: C(C)(C)N(CC)C(C)C
origin: CC(C)N(C(C)CCCC2)cccc1, cl: CCN(C(C)C)CC, target: CC(C)N(C(C)C)CC
origin: C(C)(C)N(C)CCCC1, cl: CCN(C(C)C)C(C)C, target: C(C)(C)N(C(C)C)CC
origin: C1C(C)C[N+]2(C)CC(CC2)C1, cl: C1(C)CC(C)C[N+](C)(C)C1, target: C1C(C)C[N+](C)(C)CC1C
origin: CC[N+](CC)(CCCCCC3)CC1, cl: C([N+](CCO)(CCO)C)O, target: CC[N+](CC)(CC)CC
origin: C([N+](CC)(C)C)CCCC1, cl: C(C)[N+](CC)(CC)CC, target: C([N+](CC)(CC)CC)C
origin: N(CC)(C(C)C)CC(C)C, cl: CC(N(C(C)C)CC)C, target: N(CC)(C(C)C)C(C)C
origin: CC(N(CC)CCCCCCCCCCCCCCCC[N+](C)(C)CCC)(C)C, cl: N(C(C)C)(C)C, target: CC(N(CC)C(C)C)C
origin: CC1(C)CCCCC[N+](C)(C)CC1, cl: C([N+]1(C)CCCCC1)CCC, target: CC1(C)CCCC(C)(C)[N+]1(CC)C
origin: N(C(C)C)(C)C)CC(C)C1, cl: CC(C)N(C(C)C)CC, target: N(C(C)C)(C(C)C)CC
origin: C1CC[C@H](C)(C)CCCC2CCCC1, cl: [N+]1(CC)(CC2C3C4C[N+](CC)(CC4C(C=C3)C2C1)CC)(CC)CC, target: C1CC[C@H](C)[N+](CC)(CC)[C@@H]1C
origin: C1C(C)C[N+]1(C)CC(C)CCCC1, cl: CC1C[N+](C)(CC(C1)C)C, target: C1C(C)C[N+](C)(C)CC1C
origin: C(C)(N(C(C)C)C)(C)C, cl: CC(C)N(CC)C(C)C, target: C(C)(N(C(C)C)CC)C
origin: CC(N(CC)CCCC1)CC1, cl: CCN(C(C)C)CC, target: CC(N(CC)C(C)C)C
origin: C[N+]1(C)CCCCC2CCC[N+]1(C)CCCCCCC1, cl: C1C(C)C[N+](C)(CC1)C, target: C[N+]1(C)CC(C)CC(C)C1
origin: CC(C)N(C(C)C)CCCC2, cl: CC(C)N(C(C)C)CC, target: CC(C)N(C(C)C)CC
origin: C1[N+](C)(CCCCCCCC2)CCC1, cl: CC1C[N+](CCC1)(C)C, target: C1[N+](C)(C)CC(C)CC1C
origin: C([N+](CC)(CC)CCCCCCCC)ccc1, cl: CC[N+](CC)(CC)CC, target: C([N+](CC)(CC)CC)C
origin: C(C)(C)N(C)CCCC1, cl: C(N(C(C)C)C(C)C)C, target: C(C)(C)N(CC)C(C)C
origin: C(C)N(C(C)C)CC1, cl: CC(C)N(C(C)C)CC, target: C(C)N(C(C)C)C(C)C
origin: [C@H]1(C)CCCCC1CC2CC1CCC1, cl: C1[C@H](C2CC3CC1CC(C3)C2)[N+](C)(C)C, target: [C@H]1(C)C[C@H](C)C[NH2+]C1
origin: [C@H]1(C)(C)CC1CCCCCCC1, cl: [NH2+]1[C(C)CC(CC1)C2(C)C, target: [C@H]1(C)CCC[C@@H](C)[NH2+]1
origin: C[N+]1(C)CCCCC(C)CCCC1, cl: C1CC(C)[N+](CC)(CC)C(C1)C, target: C[N+]1(C)C(C)CCCC1C
origin: C1CCC(C)[N+]1(CCCCCCC2)CCC1, cl: C1C(C)[N+](CC)(C(C)CC1)C, target: C1CCC(C)[N+](CC)(CC)C1C
origin: C1(C)[N+]1(C)CCC(C)CC(C[N+](CCCCCCCCCC)CC)C2, cl: C1CC(C)[N+](CC)(CC)CC1C, target: C1(C)[N+](C)(CC)C(C)CCC1
origin: CC[n+]1cn(C)cc1, cl: [n+]1(CC)ccn(c1)C, target: CC[n+]1cn(C)cc1
origin: CC1C[N+](C)(C)CCCC2, cl: C[N+]1(C)CC(CC(C)C1)C, target: CC1C[N+](C)(C)CC(C)C1
origin: NCCNCCNCCCCC, cl: NCCNCCNCCNCCN, target: NCCNCCNCCN
origin: NCCNCCCNCCCCCCC1, cl: C(CN)NCCC, target: NCCNCCCNCCN
origin: C[C@@H]1N(CCCCC2)CCCCC2, cl: CC1(C)NCCNC(C)CC(C)(C)NCCNC1C, target: C[C@@H]1NCCNC(C)(C)C[C@H](C)NCCNC(C)(C)C1
origin: N1CCNC(C)CCCC2C, cl: C1[C@H](C)CCCN(CCN(C)CCCN(C)C1)C, target: N1CCNC(C)(C)C[C@H](C)NCCNC(C)(C)C[C@@H]1C
origin: C1[C@@H](C)(C)CC(CC3)C1CCCC1, cl: C[N+]1(C)CC(CC(C)C1)C, target: C1[C@@H](C)C[C@@H](C)C[N+]1(C)C
origin: C[C@H]1C[N+](CC)(CCCCC2)CC1, cl: [C@@H]1(C2CC1C(C)CC[N+]2(CC)CC)C, target: C[C@H]1C[C@H](C)C[N+](C)(C)C1
origin: CC1CC(C)CC1CCCCCC1CC1, cl: CC1C[N+](C)(CC(C)C1)C, target: CC1CC(C)C[N+](C)(C)C1
origin: [N+]1(CC)(CC)CCCCC2, cl: CC1[N+](CC)(C(C)CCC1)C, target: [N+]1(CC)(CC)C(C)CCCC1C
origin: C12CCCC([N+](C)(C)C)CCCC2, cl: C12CCCC([N+]1(C)CC)CCC2, target: C12CCCC([N+]1(C)C)CCC2
origin: C1(C)CCCC[N+](C)(C)CCCC1, cl: C1(C)[N+](C)(CC)C(CCC1)C, target: C1(C)CCCC(C)[N+]1(CC)CC
origin: CC1C[N+](C)(C)CC2CC(C)CCCCCCC1, cl: C1C(C)CC(C[N+]1(CC)CC)C, target: CC1C[N+](C)(C)CC(C)C1
origin: CC[P+](CCCCCCCCCCCC[N+]2(C)CCCC2)CC, cl: C(C)[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: CC1[N+](C)(C)CC2CCC(C)C2, cl: C1(C)[N+](CC)(C2CC(C2(C)C)C(C1)C)C, target: CC1[N+](C)(C)C(C)CCC1
origin: C1(C)(C)CCCC2)(C1)CCC1, cl: CC[N+]1(CC(CC(C1)C)C)CC, target: C1(C)(C)CCCC(C)(C)[N+]1(CC)C
origin: C([N+]1(C)CCCCCC2)CCCC1, cl: CC[N+]1(CC)CCCC2CCCCC2C1, target: C([N+]1(CC)C(C)CCCC1C)C
origin: C[N+]1(C)CCCC1C2, cl: C[N+]1(C)C2CCC(CC1)CC2, target: C[N+]1(C)C(C)CCCC1C
origin: C12CCC[N+](C)(C)C(CCCCC3)C1, cl: C[N+]1(C)CC(C)CC(C1)C, target: C12CCC[N+](C)(C)C(C1(C)C)C2
origin: C12CC(C)(C)C1CC2C1C2, cl: C12(C)CC([N+](C)(C)C)CC1CC2, target: C12CC(C)(C)CC(C)(C[N+]1(C)C)C2
origin: C1C2C(C)(C)CCC[N+](C)(C)CCCC1, cl: C[N+]1(C)CC(CC(C)C1)C, target: C1C2C(C)(C)C([N+](C)(C)CC1)C2
origin: C1C(C)C2C(CC3CCC3)C2CC1C1, cl: CC1CC[N+]2(CC1)CCCC2, target: C1C(C)C2CC(C2(C)C)[N+](C)(C)C1
origin: C(N(CC)C(C)CCCC2)CCCCCCC[n+]1cccc1, cl: C(C)(C)N(C(C)C)CC, target: C(N(CC)C(C)C)(C)C
origin: CC(N(CC)C1)CCCCCCCCC, cl: CC(N(CC)C(C)C)C, target: CC(N(CC)C(C)C)C
origin: CC(N(C(C)(C)C)CC)CC1, cl: CC(C)N(CC)C, target: CC(N(C(C)C)CC)C
origin: c1n(CC)ccc1, cl: n1(CC)cc[n+](c1)C, target: c1n(CC)cc[n+]1C
origin: CC(N(C(C)C)CCCC2)(C)C, cl: CCN(C(C)C)C(C)C, target: CC(N(C(C)C)CC)C
origin: C([P+](CCCCCCCCCCCCCCCCCCCC)C)CCCCCCCCCCCCCCCCCC2)ccc1, cl: C(C)[P+](CC)(CC)CC, target: C([P+](CC)(CC)CC)C
origin: CC1C[N+](C)(C)C, cl: C[N+]1(C)CC(CC(C)C1)C, target: CC1C[N+](C)(C)CC(C)C1
origin: C1C[N+](CCCCCCCCCCCCCC[n+]2ccccc2)CCCCCCC2, cl: C1(CC)CCCC[N+]1(CC)CC, target: C1C[N+](C)(C)C(CC)CC1
origin: C1(C)[N+](CC)(CCCCC2)CCCC1, cl: CC[N+]1(CC(CC(C)C1)C)C, target: C1(C)[N+](C)(CC)C(C)CCC1
origin: C1(C)[N+](C)(C)CCCC1, cl: C1(C)[N+](C)(CCCC1)C, target: C1(C)[N+](CC)(CC)C(C)CCC1
origin: C1CC(C)[N+](C)(C)CCC1, cl: C1(C)[N+](CC)(CCCC1)C, target: C1CC(C)[N+]2(CCCC2)C(C)C1
origin: CC1(C)C=CC2C1CCCC[N+]1(C)CCCC1, cl: C1=CC(C)(C)C[N+](C)(C)C1, target: CC1(C)C=CC(C)(C)C[N+](C)(C)C1
origin: C([N+](CC)(CCCCCCCCCCC2)CCCCCCCCC)cc1)C, cl: CC[N+](CC)(CC)CC, target: C([N+](CC)(CC)CC)C
origin: CC(N(C(C)C)(C)CCCC)CC, cl: CC(C)N(CC)C(C)C, target: CC(N(C(C)C)CC)C
origin: CC(N(CC)CCCCCC2)cccc1, cl: CC(N(C(C)C)CC)C, target: CC(N(CC)C(C)C)C
origin: C1CN(C)CCCC2, cl: C1N(C)CCN(C)CCN(CCN(CCN(C)CCN(C)C1)C)C, target: C1CN(C)CCN(C)CCN1C
origin: C1N(C)CCN(C)CCCCCC1, cl: C1N(C)CCN(CCCN(CCN(CC1)C)C)C, target: C1N(C)CCN(C)CCN(C)C1
origin: C1[C@@H](C)(CC)C(C)CC2C1CCCC1, cl: C1[C@@H](-O)C, target: C1[C@@H](C)[N+](C)(C)[C@@H](C)CC1
origin: [C@H]1(C)CCC(CCCC2)CCCC1, cl: C1CC[C@@HN2CCOCCOCCOCCN1, target: [C@H]1(C)[N+](C)(C)[C@@H](C)CCC1
origin: C1C[C@@H](CC2CCCCCC1)CCCCCC1, cl: C1CC[C@@HN2CCOCCOCCOCCO1, target: C1C[C@@H](C)[N+](C)(C)[C@@H](C)C1
origin: C[C@H]1C[N+](CC)(CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[n+](C)cc2)cc1, cl: C[N+]1(C)CC(CC(C)C1)C, target: C[C@H]1C[N+](C)(C)C[C@@H](C)C1
origin: [C@H]1(C)(CC)CC(C)CCCC1, cl: C1[N+](C)(C)CC(C)(CC1)C, target: [C@H]1(C)C[N+](C)(C)C[C@@H](C)C1
origin: C1[N+](C)(CCCCC2)CC1, cl: C1[C@@H](-O)[NH2+], target: C1[N+](C)(C)C[C@H](C)C[C@@H]1C
origin: CC[P+](CCCCCC1)CCCCCCCCCC1, cl: C(C)[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: [N+]1(C)(C)CCCCCC1, cl: C1C(C)CC(C)C[N+]1(CC)CC, target: [N+]1(C)(C)CC(C)CC(C)C1
origin: C[N+]1(C)CCC(C)CCCC1, cl: C1C(C)CC(C[N+]1(CC)CC)C, target: C[N+]1(C)CC(C)CC(C)C1
origin: [N+](CC)(CC)CCC[N+]1(C)(C)CCC1, cl: CC[N+](CC)(CC)CC, target: [N+](CC)(CC)(CC)CC
origin: [N+]1(C)(CCCCC2)CC1, cl: C1[N+](C)(CC)CC2C1C1C=CC2C2C1C1C2C[N+](C)(C1)C, target: [N+]1(C)(C)CC(C)CC(C)C1
origin: [N+]1(C)(CCCCCC2)CC1, cl: C[N+]1(C)CCCCC1, target: [N+]1(C)(C)CC(C)CC(C)C1
origin: C([P+](CC)(CCCC)CCCC2)CCCC1, cl: C(C)[P+](CC)(CC)CC, target: C([P+](CC)(CC)CC)C
origin: C(C)[P+](C)(C)CC1C(C)C2, cl: C(C)[P+](CC)(CC)CC, target: C(C)[P+](CC)(CC)CC
origin: CC[P+](CC)(CC)CCC1, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: CC[P+](CC2)CCCCCC1, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: CCN(C(C)C)(C)CCC[N+]1(C)CCCCC[N+](C)(C)C, cl: CC(C)N(C(C)C)CC, target: CCN(C(C)C)C(C)C
origin: C1[C@@H](CCCCCCCC[N+](C)(C)C)CC2, cl: C1[C@H](C)CC2CC(C1)C[N+]2(C)C, target: C1[C@@H](C)C[C@@H](C)C[NH2+]1
origin: [NH2+]1[C+](CC)(CC)CCCCCC[N+]1(C)C2CC2CCCCC1, cl: C1CC[C@H]N2C1CCCC2, target: [NH2+]1[C@@H](C)CCC[C@H]1C
origin: CC(N(C(C)C)CC2)CCC, cl: CC(C)N(C(C)C)CC, target: CC(N(C(C)C)CC)C
origin: CC(N(CC)CCCCCCCCCC)c1, cl: CC(C)N(C(C)C)CC, target: CC(N(CC)C(C)C)C
origin: CCN(C(C)C)CCCC2, cl: CC(N(CC)C(C)C)C, target: CCN(C(C)C)C(C)C
origin: C1(C)C[N+](C)(C)CCCCC(C)CC1, cl: [N+]1(C)(C2CC(C2(C)C)C(CC1)C)C, target: C1(C)C[N+](C)(C)CC(C)C1
origin: [N+](CC)(C)CCCC1CCCCC1, cl: C([N+](CC)(C)C)(C)C, target: [N+](CC)(CC)(CC)CC
origin: C([N+](CC)(C)C)(C)CC1, cl: C([N+](CCO)(CCO)C)O, target: C([N+](CC)(CC)CC)C
origin: CCN(C(C)CC)(CC)C2, cl: C(C)N(C(C)C)CC, target: CCN(C(C)C)C(C)C
origin: N(C(C)C)(C)CCCCC[N+](CC)(C)C, cl: CC(N(CC)C(C)C)C, target: N(C(C)C)(CC)C(C)C
origin: CC1(C)CCCC2C2C(C[N+](C)(C)C)CC(C)CCCC(C)CC1, cl: CC1(C)CCC[N+](C1)(C)C, target: CC1(C)CCCC(C)(C)[N+]1(C)CC
origin: C(C)(N(C(C)C)C)(C)C, cl: CC(C)N(CC)C(C)C, target: C(C)(N(C(C)C)CC)C
origin: C(C)[N+]1(C)CCCCC1, cl: C1C[C@H](C2CC1C[N+](C)(C)CC1C2)C, target: C(C)[N+]1(CC)[C@@H](C)CCC[C@H]1C
origin: CC1C[N+](C)(C)CCCC[N+](C)(C)CC1, cl: C1(C)CC(C)C[N+](C1)(C)C, target: CC1C[N+](C)(C)CC(C)C1
origin: C(C)(C)N(C)CCCC1, cl: CC(N(CC)C(C)C)C, target: C(C)(C)N(CC)C(C)C
origin: CC(N(C(C)C)CC2)CCCC1, cl: CC(N(CC)C(C)C)C, target: CC(N(C(C)C)CC)C
origin: C1[N+](C)(C)C1CCCCC1CC[N+]1(C)CCCCC2C, cl: C[N+]1(C)CCCCC1C, target: C1[N+](C)(C)CC(C)CC1C
origin: CCN(C(C)CCC[N+](C)(C)C)CCCCCCC1, cl: C(C)(C)N(C(C)C)CC, target: CCN(C(C)C)C(C)C
origin: C1(C)C[N+](C)(C)CC1, cl: C[N+]1(C)CC(CC(C)C1)C, target: C1(C)C[N+](C)(C)CC(C)C1
origin: C(C)[N+](C)(C)CCN(C)CCC1, cl: C([N+](CC)(C)C)(C)C, target: C(C)[N+](CC)(CC)CC
origin: CC(C)N(CCCCCCCCC[N+](C)(C)C)C, cl: C(N(C(C)C)C(C)O)C, target: CC(C)N(CC)C(C)C
origin: C(N(C(C)C)(C)C)CCCCCC1, cl: CC(C)N(CC)C(C)C, target: C(N(C(C)C)CC)(C)C
origin: C1[C@H](C)(C)CC(C)(C)C1, cl: C[C@@H]1CCCC[N+]1(CC)C, target: C1[C@H](C)C[NH2+]C[C@H]1C
origin: C1C[C@H](C)(C)CC(C1)CC2, cl: [C@H]1(C)CCCCC1, target: C1C[C@H](C)[NH2+][C@H](C)C1
origin: C1(C)CCCC[n+]1(CCCCCCCCCCCCCCCCCCC[N+](CCCCCCCCCCCCCCC)cc2)ccc1, cl: C[N+]1(C)CC2(C)CC(C)(CC(C)C2)(C)CC1, target: C1(C)CCCC(C)[N+]1(C)C
origin: C1C(C)[N+](CC)(CCCC3)C1, cl: C([N+]1(C)CCCCC1)C, target: C1C(C)[N+](CC)(CC)C(C)CC1
origin: CC[N+]1(C)CCCC(C)CC1C, cl: C1CCC(C)[N+](CC)(C1)C, target: CC[N+]1(C)C(C)CCCC1C
origin: c1[n+](CC)cc1, cl: c1n(C)cc[n+]1CCCC, target: c1[n+](CC)cn(C)c1
origin: C1(C)C[N+](C)(C)CCCC1CCCC1)C1, cl: C1[N+](C)(CC(C)CC1C)C, target: C1(C)C[N+](C)(C)CC(C)C1
origin: N(CCN)CCN(CC)C, cl: N(CCN)CCNCCN, target: N(CCN)CCNCCN
origin: C(NCCN)CC2, cl: NCCNCCCNCCN, target: C(NCCN)CCNCCN
origin: N1CCNC(C)CCCC1, cl: CC1(C)NCCNC(C)CC(C)(C)NCCNC1C, target: N1CCNC(C)(C)C[C@H](C)NCCNC(C)(C)C[C@@H]1C
origin: C1NC(C)(C)C(C1)CC2, cl: N1C(C)(C)CCCN(CCN(CCCN1C)C)C, target: C1NC(C)(C)C[C@H](C)NCCNC(C)(C)C[C@H](C)NC1
origin: C[N+]1(C)CCCCC2CC1CCCC1, cl: [N+]1(C)(CCCC2CC1C2(C)C)C, target: C[N+]1(C)C[C@H](C)C[C@H](C)C1
origin: C[C@H]1C[N+](C)(C)CCCC1CCCC1, cl: C1[C@H](C)C2CC3CC([N+](C)(C)CC2C3)C1, target: C[C@H]1C[C@H](C)C[N+](C)(C)C1
origin: C1[N+](C)(C)CCC(C)C1, cl: C1[N+](C)(C)C(CCCC1C)C, target: C1[N+](C)(C)CC(C)CC1C
origin: [N+]1(CC)(CCCCC2)CC1, cl: C1CC(C)[N+](C)(C2C(C)(C)C1C2)C, target: [N+]1(CC)(CC)C(C)CCCC1C
origin: C1CC2CCCCC2CCCC1CCCC[N+](C)(C)C, cl: [N+]1(C)(CC(CC(C1)C)C)C, target: C1CC2CCCC(C1)[N+]2(C)C
origin: CC[N+]1(C)CCCCCCCC1CC[N+]12CCCCC1, cl: C1CC(C)[N+]2(CCCC2)C(C)C1, target: CC[N+]1(CC)C(C)CCCC1C
origin: C1(C)C[N+](CC)(CCCCC3)CC2, cl: CC1CC(C)C[N+](C)(C)C1, target: C1(C)C[N+](C)(C)CC(C)C1
origin: C(C)[P+](CCCCCCCC[N+](C)(C)C)C, cl: [P+](CC)(CC)(CC)CC, target: C(C)[P+](CC)(CC)CC
origin: C1(C)[N+]1(C)CCC(C)C(C)C1, cl: C[N+]1(C)CC(CC(C)C1)C, target: C1(C)[N+](C)(C)C(C)CCC1
origin: C1(C)(C)C2CN(CCCC3)C1, cl: C1CCC(C)(C[N+]1(CC)C)C, target: C1(C)(C)CCCC(C)(C)[N+]1(C)CC
origin: C(C)[N+]1(C)CCCCC(C)CC1, cl: C1C(C)[N+](CC)(C(CC1)C)C, target: C(C)[N+]1(CC)C(C)CCCC1C
origin: C1(C)[N+](C)(C)CC(C)CC(C)C2, cl: CC1[N+](CC)(C(C)CCC1)C, target: C1(C)[N+](C)(C)C(C)CCC1
origin: C12C(C)(CCCCCC2)CC1, cl: [N+]1(C)(C2CC3CC(CC(C3)C1)C2)C, target: C12C(C)(C)C(CCC[N+]1(C)C)C2
origin: CC12CC(CC2)CC1, cl: C1(C)(C)C2C(C)CC[N+](CC)(C1C2)C, target: CC12CC(CC(C)(C)C1)[N+](C)(C)C2
origin: C1C2[N+](CCC2CCCCCC[N+]2(C)CCCC2)CC1, cl: C1(C)(C)C2C(C)CC[N+](CC)(CC)C1C2(C)C, target: C1C2[N+](C)(C)CCCC1C2(C)C
origin: CC1(C)C2CC(CC2)C2, cl: C12[N+](C)(CC(CC(C)C2C)C1)C, target: CC1(C)C2C(C)CC[N+](C)(C)C1C2
origin: C(C)N(C(C)C)C1, cl: CC(C)N(C(C)C)CC, target: C(C)N(C(C)C)C(C)C
origin: C(C)N(C(C)C)C1, cl: CC(C)N(C(C)C)CC, target: C(C)N(C(C)C)C(C)C
origin: N(C(C)C)(C)C1CCCCC1, cl: C(N(CC)C(C)C)(C)C, target: N(C(C)C)(C(C)C)CC
origin: CCn1c[n+](Cc1ccccc2)CCCCC[N+]12CCCCC1, cl: c1[n+](C)c(C)n(C)c1C, target: CCn1c[n+](C)cc1
